ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,category_level_2
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,-,PHENIX,,Self Service,11,2,False,209,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,STELLIANT,,Téléphone,11,2,False,233,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,10,2,False,60,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,SINERGIE,LILLE,TEXA,,Self Service,10,2,False,259,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TGS,,Téléphone,10,2,False,33,Systéme
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,-,STELLIANT,,Téléphone,10,2,False,109,Systéme
Incident,3,1 - Haute,Incidents,Logiciel Bureautique,PDF-Exchange,TOULOUSE,CELLINKS,,Self Service,10,2,False,153,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,ORLEANS,TEXA,,Téléphone,10,2,False,65,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,Avensys,METZ,CLE,,Self Service,9,2,False,297,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows Serveur,-,VOXENS,,Self Service,9,2,False,276,Systéme
Incident,5,3 - Faible,Incidents,Application métier,ITEX,-,TGS,,Kiosque IT,9,2,False,103,Application métier
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,-,VOXENS,,Self Service,9,2,False,276,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,BOURGES CNG,TEXA,,Self Service,9,2,False,210,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Ringover,BOURGES CNG,TEXA,,Téléphone,9,2,False,158,Application métier
Incident,3,1 - Haute,Incidents,Portail,,-,TEXA,,Self Service,9,2,False,239,Portail
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,TEXA SERVICES,,Self Service,9,2,False,319,Application métier
Incident,3,2 - Moyenne,Incidents,Application métier,SINERGIE,-,STELLIANT,,Self Service,9,2,False,178,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Ringover,ROUEN,TEXA,,Téléphone,9,2,False,235,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ESKER,TROYES,TEXA,,Self Service,8,2,False,206,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Soluce,BORDEAUX,PHENIX,,Téléphone,8,2,False,198,Application métier
Incident,5,3 - Faible,Incidents,Application métier,ITEX,-,TEXA,,Téléphone,8,2,False,85,Application métier
Incident,3,1 - Haute,Incidents,Application métier,Soluce,-,FPS,,Self Service,8,2,False,112,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,8,2,False,139,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,18,1,False,82,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,LYON,TEXA SERVICES,,Téléphone,18,1,False,87,Systéme
Incident,3,1 - Haute,Incidents,Application métier,ITEX,-,GMC,,Téléphone,17,1,False,213,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,17,1,False,200,Systéme
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,17,1,False,151,Systéme
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,ORLEANS CNG,CELLINKS,,Téléphone,17,1,False,56,Systéme
Incident,2,1 - Haute,Incidents,Systéme,Windows Serveur,-,CGI,,Téléphone,16,1,False,780,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,16,1,False,38,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,LE MANS,TEXA,,Self Service,15,1,False,32,Application métier
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA SERVICES,,Kiosque IT,15,1,False,81,Matériel
Incident,3,1 - Haute,Incidents,Sécurité,Alerte Sentinel,-,TEXA SERVICES,,Kiosque IT,15,1,False,84,Sécurité
Incident,2,1 - Haute,Incidents,Matériel,Imprimante,-,INQUEST,,Self Service,15,1,False,271,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,TEXA SERVICES,,Téléphone,15,1,False,96,Systéme
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA,,Téléphone,14,1,False,256,Application métier
Incident,5,3 - Faible,Incidents,Sécurité,MFA,LYON,GEOP,,Téléphone,14,1,False,106,Sécurité
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LYON,TEXA,,Téléphone,13,1,False,38,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LYON,TEXA,,Téléphone,13,1,False,569,Logiciel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TGS,,Téléphone,12,1,False,26,Systéme
Incident,2,1 - Haute,Incidents,Application métier,ITEX,-,GMC,,Self Service,12,1,False,118,Application métier
Incident,5,3 - Faible,Incidents,Application métier,ITEX,ORLEANS,TEXA,,Téléphone,12,1,False,44,Application métier
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,NIORT,TEXA SERVICES,,Self Service,12,1,False,162,Matériel
Incident,4,3 - Faible,Incidents,Matériel,Imprimante,RENNES,TEXA,,Téléphone,12,1,False,273,Matériel
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,LILLE,TEXA,,Téléphone,11,1,False,52,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,LYON,GEOP,,Téléphone,11,1,False,587,Systéme
Incident,1,1 - Haute,Incidents,Matériel,Informatiques,-,TEXA,,Téléphone,11,1,False,874,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,EXTERNE,,Kiosque IT,11,1,False,38,Systéme
Incident,4,3 - Faible,Incidents,Application métier,ITEX,AVIGNON,TEXA SERVICES,,Self Service,11,1,False,808,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,Vitrolles,CLE,,Self Service,11,1,False,281,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,NANCY,TEXA SERVICES,,Téléphone,11,1,False,43,Systéme
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,DIJON,TEXA SERVICES,,Self Service,10,1,False,285,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA,,Téléphone,10,1,False,82,Systéme
Incident,3,1 - Haute,Incidents,Application métier,ITEX,ORLEANS,VOXENS,,Self Service,10,1,False,295,Application métier
Incident,3,1 - Haute,Incidents,Application métier,ITEX,PLATEFORME NORD EST,TEXA,,Self Service,10,1,False,207,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA,,Téléphone,10,1,False,73,Application métier
Incident,2,1 - Haute,Incidents,Application métier,ITEX,BOURGES CNG,TEXA,,Self Service,9,1,False,265,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,REIMS,EURISK,,Téléphone,9,1,False,99,Systéme
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,BREST,EURISK,,Téléphone,9,1,False,506,Logiciel Bureautique
Incident,1,1 - Haute,Incidents,Systéme,Windows,Vitrolles,CLE,,Téléphone,9,1,False,281,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,TEXA SERVICES,,Téléphone,9,1,False,307,Systéme
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,ORLEANS CNG,TEXA,,Téléphone,8,1,False,127,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,EURISK,,Téléphone,8,1,False,371,Systéme
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,DIJON,TEXA,,Téléphone,8,1,False,75,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Application métier,Ringover,AVIGNON,TEXA,,Téléphone,8,1,False,245,Application métier
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA SERVICES,,Kiosque IT,8,1,False,138,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,INQUEST,,Kiosque IT,8,1,False,57,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,5,1,False,238,Application métier
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,MARTINIQUE,TEXA,,Self Service,21,0,False,149,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,CASSIOPEE,NANTES,CLE,,Self Service,19,0,False,459,Application métier
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,-,VOXENS,,Self Service,19,0,False,77,Systéme
Incident,3,1 - Haute,Incidents,Portail,,-,STELLIANT,,Self Service,17,0,False,4,Portail
Incident,3,1 - Haute,Incidents,Portail,,-,STELLIANT,,Self Service,17,0,False,9,Portail
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,-,TEXA,,Téléphone,17,0,False,38,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,BREST,TEXA,,Self Service,17,0,False,226,Application métier
Incident,5,3 - Faible,Incidents,Application métier,ITEX MOBILE,BREST,TEXA,,Téléphone,16,0,False,389,Application métier
Incident,4,3 - Faible,Incidents,Matériel,Informatiques,ORLEANS CNG,TEXA SERVICES,,Self Service,16,0,False,104,Matériel
Incident,5,3 - Faible,Incidents,Réseau,Mobile,-,EURISK,,Téléphone,16,0,False,115,Réseau
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,CREIL,TEXA,,Self Service,16,0,False,222,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BAYONNE,TEXA,,Self Service,16,0,False,137,Application métier
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,MARTINIQUE,TEXA,,Téléphone,16,0,False,417,Logiciel Bureautique
Incident,2,1 - Haute,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,GMC,,Self Service,16,0,False,148,Application métier
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Self Service,16,0,False,27,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,EXTERNE,,Self Service,16,0,False,297,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,NIORT,TEXA SERVICES,,Téléphone,15,0,False,392,Systéme
Incident,3,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BREST,TEXA,,Self Service,15,0,False,206,Logiciel Bureautique
Incident,2,1 - Haute,Incidents,Application métier,GMC Soft,-,TGS,,Self Service,14,0,False,50,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,NANTES,GMC,,Self Service,14,0,False,95,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,ORLEANS CNG,TEXA SERVICES,,Self Service,14,0,False,115,Application métier
Incident,5,3 - Faible,Incidents,Sécurité,MFA,CLERMONT FERRAND,TEXA,,Téléphone,14,0,False,148,Sécurité
Incident,3,2 - Moyenne,Incidents,Application métier,SALESFORCE,-,EMTS,,Contact direct,14,0,False,168,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,14,0,False,160,Systéme
Incident,3,2 - Moyenne,Incidents,Systéme,Windows Serveur,RENNES,GEOP,,Self Service,14,0,False,252,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,GMC,,Téléphone,14,0,False,37,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,RENNES,TEXA_SERVICES,,Téléphone,14,0,False,103,Systéme
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,MARTINIQUE,TEXA,,Téléphone,13,0,False,59,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,ORLEANS,TEXA,,Self Service,13,0,False,452,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,13,0,False,437,Systéme
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,Vitrolles,GMC,,Téléphone,13,0,False,125,Matériel
Incident,5,3 - Faible,Incidents,Systéme,Windows,GRENOBLE,EURISK,,Téléphone,12,0,False,476,Systéme
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,ANGERS,TEXA,,Téléphone,12,0,False,287,Logiciel Bureautique
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA,,Téléphone,11,0,False,81,Logiciel Bureautique
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,252,Portail
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,108,Portail
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,0,False,130,Portail
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TGS,,Téléphone,11,0,False,288,Application métier
Incident,4,2 - Moyenne,Incidents,Portail,,Vitrolles,GMC,,Self Service,11,0,False,121,Portail
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,TEXA,,Self Service,11,0,False,283,Application métier
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,Vitrolles,SES,,Téléphone,10,0,False,125,Matériel
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,10,0,False,108,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,STELLIANT,,Téléphone,10,0,False,570,Systéme
Incident,3,1 - Haute,Incidents,Sécurité,Alerte Sentinel,-,GEOSYNTHESE,,Téléphone,10,0,False,344,Sécurité
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,ORLEANS,VOXENS,,Self Service,10,0,False,115,Systéme
Incident,3,1 - Haute,Incidents,Application métier,ITEX,-,GMC,,Self Service,10,0,False,86,Application métier
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,GRENOBLE,CLE,,Self Service,9,0,False,190,Matériel
Incident,5,3 - Faible,Incidents,Application métier,ITEX,NANCY,TEXA SERVICES,,Téléphone,9,0,False,89,Application métier
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,GRENOBLE,CLE,,Self Service,9,0,False,112,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Sécurité,Filtrage URL,BOURGES CNG,TEXA SERVICES,,Téléphone,9,0,False,368,Sécurité
Incident,5,3 - Faible,Incidents,Systéme,Windows,DIJON,TEXA,,Téléphone,9,0,False,142,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,TGS,,Téléphone,9,0,False,102,Systéme
Incident,5,3 - Faible,Incidents,Application métier,OPTIM,BOURGES CNG,TEXA,,Téléphone,9,0,False,95,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,INQUEST,,Téléphone,9,0,False,140,Systéme
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,CLE,,Téléphone,9,0,False,459,Matériel
Incident,4,3 - Faible,Incidents,Matériel,Informatiques,-,STELLIANT,,Self Service,9,0,False,364,Matériel
Incident,5,3 - Faible,Incidents,Sécurité,MFA,RENNES,CLE,,Téléphone,9,0,False,170,Sécurité
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,AVIGNON,GEOP,,Téléphone,9,0,False,111,Matériel
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA,,Téléphone,8,0,False,38,Application métier
Incident,3,1 - Haute,Incidents,Matériel,Informatiques,TOULOUSE,TEXA,,Self Service,8,0,False,232,Matériel
Incident,3,1 - Haute,Incidents,Réseau,Wifi,ORLEANS CNG,CELLINKS,,Téléphone,8,0,False,688,Réseau
Incident,5,3 - Faible,Incidents,Réseau,Mobile,BREST,TEXA,,Téléphone,8,0,False,70,Réseau
Incident,5,3 - Faible,Incidents,Systéme,Windows,ORLEANS CNG,CELLINKS,,Téléphone,8,0,False,58,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,AVIGNON,TEXA,,Self Service,8,0,False,134,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,8,0,False,134,Systéme
Incident,5,3 - Faible,Incidents,Sécurité,MFA,ORLEANS,VOXENS,,Téléphone,8,0,False,158,Sécurité
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,NANCY,TEXA SERVICES,,Self Service,8,0,False,34,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,8,0,False,117,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,VALENCE,CLE EXPERTISES,,Téléphone,8,0,False,36,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,GEOP ST-OUEN,GEOP,,Téléphone,8,0,False,79,Systéme
Incident,4,2 - Moyenne,Incidents,Matériel,Informatiques,-,EURISK,,Self Service,7,0,False,118,Matériel
Incident,4,2 - Moyenne,Incidents,Portail,,MONACO,TEXA,,Self Service,15,4,False,208,Portail
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,-,VOXENS,,Self Service,21,3,False,98,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,VOXENS,,Self Service,18,3,False,93,Application métier
Incident,4,3 - Faible,Incidents,Logiciel Bureautique,Office365,-,TEXA SERVICES,,Téléphone,18,3,False,411,Logiciel Bureautique
Incident,4,3 - Faible,Incidents,Application métier,Expensya,BORDEAUX,TEXA SERVICES,,Téléphone,17,3,False,103,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,Ringover,-,CLE_FRANCE,,Self Service,17,3,False,246,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,BOURGES CNG,TEXA SERVICES,,Téléphone,17,3,False,145,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,CREIL,TEXA,,Self Service,16,3,False,31,Application métier
Incident,4,2 - Moyenne,Incidents,Logiciel Bureautique,Office365,BOURGES CNG,TEXA,,Self Service,15,3,False,111,Logiciel Bureautique
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,STRASBOURG,TEXA,,Téléphone,15,3,False,307,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,TEXA,,Téléphone,14,3,False,30,Application métier
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA,,Téléphone,14,3,False,389,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Ringover,-,TEXA SERVICES,,Téléphone,14,3,False,351,Application métier
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,GUADELOUPE,TEXA,,Téléphone,13,3,False,261,Application métier
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,EURISK SIEGE TELETRAVAIL,EURISK,,Téléphone,13,3,False,333,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA SERVICES,,Self Service,13,3,False,145,Application métier
Incident,4,2 - Moyenne,Incidents,Systéme,Windows,EURISK SIEGE TELETRAVAIL,EURISK,,Self Service,13,3,False,503,Systéme
Incident,5,3 - Faible,Incidents,Application métier,Soluce,-,PHENIX,,Téléphone,13,3,False,107,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,TEXA,,Téléphone,13,3,False,38,Application métier
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,13,3,False,38,Logiciel
Incident,5,3 - Faible,Incidents,Systéme,Windows,MARSEILLE,TEXA,,Téléphone,12,3,False,237,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,REIMS,TEXA,,Self Service,12,3,False,172,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX MOBILE,-,TEXA,,Self Service,11,3,False,95,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,PHENIX,,Téléphone,11,3,False,121,Systéme
Incident,5,3 - Faible,Incidents,Systéme,Windows,EURISK LILLE,EURISK,,Téléphone,11,3,False,110,Systéme
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,11,3,False,137,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,STRASBOURG,TEXA,,Self Service,11,3,False,513,Application métier
Incident,5,3 - Faible,Incidents,Application métier,Avensys,-,TEXA,,Téléphone,11,3,False,0,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,10,3,False,85,Application métier
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA,,Kiosque IT,10,3,False,92,Matériel
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,Vitrolles,GMC,,Self Service,10,3,False,154,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,-,CGI,,Téléphone,10,3,False,134,Systéme
Incident,5,3 - Faible,Incidents,Matériel,Informatiques,-,TEXA SERVICES,,Kiosque IT,10,3,False,89,Matériel
Incident,5,3 - Faible,Incidents,Application métier,MICROSOFT DYNAMICS AX,-,TEXA SERVICES,,Téléphone,10,3,False,217,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,MICROSOFT DYNAMICS AX,BOURGES CNG,TEXA,,Self Service,10,3,False,250,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,MARSEILLE,TEXA,,Self Service,10,3,False,171,Application métier
Incident,5,3 - Faible,Incidents,Systéme,Windows,TOULOUSE,CELLINKS,,Téléphone,9,3,False,246,Systéme
Incident,3,1 - Haute,Incidents,Application métier,CASSIOPEE,LILLE,TEXA,,Téléphone,9,3,False,355,Application métier
Incident,4,2 - Moyenne,Incidents,Application métier,ITEX,-,GMC,,Self Service,9,3,False,202,Application métier
Incident,4,3 - Faible,Incidents,Systéme,Windows Serveur,ORLEANS,VOXENS,,Téléphone,9,3,False,38,Systéme
